time_ms,trial,obstacle,condition,cameraPositionX,cameraPositionY,cameraPositionZ
14262.199999999997,1,human,left,-0.07273173332214355,1.5922558307647705,-1.027995228767395
14272.899999999994,1,human,left,-0.0717814639210701,1.5910203456878662,-1.0292317867279053
14284.199999999997,1,human,left,-0.07086898386478424,1.5899659395217896,-1.0302070379257202
14295.599999999991,1,human,left,-0.06991611421108246,1.589038372039795,-1.0312023162841797
14306.699999999997,1,human,left,-0.06898694485425949,1.5881251096725464,-1.032220721244812
14317.599999999991,1,human,left,-0.06795049458742142,1.587280511856079,-1.0332545042037964
14329.099999999991,1,human,left,-0.0668817013502121,1.5867919921875,-1.0343588590621948
14348.100000000006,1,human,left,-0.06585445255041122,1.586374282836914,-1.0356884002685547
14354.5,1,human,left,-0.06482195109128952,1.5860209465026855,-1.0370330810546875
14362.899999999994,1,human,left,-0.06378258019685745,1.5857434272766113,-1.038185715675354
14373.299999999988,1,human,left,-0.06272277981042862,1.5854727029800415,-1.0393767356872559
14384.399999999994,1,human,left,-0.06173356994986534,1.5851510763168335,-1.0404961109161377
14395.799999999988,1,human,left,-0.060675621032714844,1.5848184823989868,-1.0416783094406128
14407.100000000006,1,human,left,-0.05961676314473152,1.5845173597335815,-1.04281747341156
14418.199999999983,1,human,left,-0.058527056127786636,1.5842082500457764,-1.0439174175262451
14429.100000000006,1,human,left,-0.05746767669916153,1.583974838256836,-1.0450440645217896
14440.299999999988,1,human,left,-0.05632253736257553,1.5838252305984497,-1.046123743057251
14451.399999999994,1,human,left,-0.05515320226550102,1.5836122035980225,-1.0471818447113037
14462.699999999983,1,human,left,-0.0539836585521698,1.5834356546401978,-1.0481749773025513
14473.600000000006,1,human,left,-0.05289377272129059,1.5834097862243652,-1.0493197441101074
14485.100000000006,1,human,left,-0.05181732028722763,1.583548665046692,-1.0505273342132568
14495.899999999994,1,human,left,-0.05074843391776085,1.5839658975601196,-1.051887035369873
14507.199999999983,1,human,left,-0.049652546644210815,1.5845208168029785,-1.05331552028656
14518.199999999983,1,human,left,-0.0485696978867054,1.5851675271987915,-1.054686188697815
14529.399999999994,1,human,left,-0.0474567674100399,1.5858920812606812,-1.0558836460113525
14540.699999999983,1,human,left,-0.046464018523693085,1.5868510007858276,-1.057093620300293
14551.399999999994,1,human,left,-0.04552529752254486,1.5879364013671875,-1.0584332942962646
14562.5,1,human,left,-0.04457796737551689,1.5893292427062988,-1.0598238706588745
14573.899999999994,1,human,left,-0.04369933158159256,1.5909439325332642,-1.0615010261535645
14585.100000000006,1,human,left,-0.0428936667740345,1.592690110206604,-1.0633349418640137
14596,1,human,left,-0.04208167642354965,1.5944156646728516,-1.065020203590393
14607.299999999988,1,human,left,-0.0412454754114151,1.5961540937423706,-1.0664480924606323
14618.299999999988,1,human,left,-0.0404268354177475,1.5979377031326294,-1.0678493976593018
14629.5,1,human,left,-0.03978608176112175,1.5996562242507935,-1.0692344903945923
14640.600000000006,1,human,left,-0.03923864662647247,1.6015210151672363,-1.0705691576004028
14651.799999999988,1,human,left,-0.038802508264780045,1.6034812927246094,-1.0720118284225464
14663,1,human,left,-0.03842201083898544,1.6054491996765137,-1.073509931564331
14674,1,human,left,-0.03813076391816139,1.6073039770126343,-1.0750137567520142
14685.199999999983,1,human,left,-0.03787293657660484,1.6090260744094849,-1.0764507055282593
14696.299999999988,1,human,left,-0.037658821791410446,1.6105555295944214,-1.0778515338897705
14707.5,1,human,left,-0.037624772638082504,1.6119346618652344,-1.0792392492294312
14718.600000000006,1,human,left,-0.03768201172351837,1.6130238771438599,-1.0805832147598267
14729.699999999983,1,human,left,-0.037791907787323,1.6142743825912476,-1.0819162130355835
14740.799999999988,1,human,left,-0.0378669872879982,1.6155036687850952,-1.0834063291549683
14751.899999999994,1,human,left,-0.0380169078707695,1.6166794300079346,-1.0851002931594849
14763.100000000006,1,human,left,-0.03808677941560745,1.6177477836608887,-1.0868500471115112
14774.199999999983,1,human,left,-0.038163475692272186,1.618646502494812,-1.0886141061782837
14785.600000000006,1,human,left,-0.038331348448991776,1.6194114685058594,-1.0903524160385132
14796.5,1,human,left,-0.038638096302747726,1.6201339960098267,-1.0921083688735962
14807.799999999988,1,human,left,-0.03897542133927345,1.6208131313323975,-1.0940183401107788
14818.899999999994,1,human,left,-0.03937947377562523,1.6215177774429321,-1.0959564447402954
14830,1,human,left,-0.03985472396016121,1.6224418878555298,-1.098180890083313
14840.899999999994,1,human,left,-0.04029322788119316,1.623429298400879,-1.1006020307540894
14852.199999999983,1,human,left,-0.0408247709274292,1.62418794631958,-1.103196382522583
14863.399999999994,1,human,left,-0.041440464556217194,1.625014066696167,-1.1058770418167114
14874.5,1,human,left,-0.04220980405807495,1.6258013248443604,-1.108660340309143
14885.600000000006,1,human,left,-0.04302842170000076,1.626485824584961,-1.1115421056747437
14896.899999999994,1,human,left,-0.04391586780548096,1.6270571947097778,-1.1145992279052734
14908.100000000006,1,human,left,-0.04487745463848114,1.627627968788147,-1.1177321672439575
14919.299999999988,1,human,left,-0.04582885652780533,1.6282204389572144,-1.1210554838180542
14930.199999999983,1,human,left,-0.04678838327527046,1.6286070346832275,-1.124464988708496
14941.399999999994,1,human,left,-0.047784384340047836,1.6289409399032593,-1.127928614616394
14952.699999999983,1,human,left,-0.04896921291947365,1.6292312145233154,-1.1315828561782837
14964.299999999988,1,human,left,-0.05024134740233421,1.6293641328811646,-1.1352819204330444
14974.699999999983,1,human,left,-0.05159040167927742,1.6295115947723389,-1.1391630172729492
14985.899999999994,1,human,left,-0.05293600633740425,1.6295922994613647,-1.1431269645690918
14997,1,human,left,-0.054241109639406204,1.6296542882919312,-1.1472952365875244
15008.199999999983,1,human,left,-0.0556783452630043,1.6295461654663086,-1.1515735387802124
15019.199999999983,1,human,left,-0.0571046881377697,1.6294630765914917,-1.1558828353881836
15030.5,1,human,left,-0.05870376527309418,1.6292881965637207,-1.160314917564392
15041.699999999983,1,human,left,-0.06037763133645058,1.6290439367294312,-1.1648187637329102
15052.799999999988,1,human,left,-0.062112245708703995,1.6286956071853638,-1.169430136680603
15063.899999999994,1,human,left,-0.06390529125928879,1.6282435655593872,-1.1740626096725464
15075.100000000006,1,human,left,-0.06570889800786972,1.627833366394043,-1.1788239479064941
